"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Incline Bench Press (Barbell)",,"",3,"normal",155,10,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Seated Incline Curl (Dumbbell)",0,"",0,"normal",35,12,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Seated Incline Curl (Dumbbell)",0,"",1,"normal",30,12,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Seated Incline Curl (Dumbbell)",0,"",2,"normal",30,12,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Lateral Raise (Dumbbell)",0,"",0,"normal",20,12,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Lateral Raise (Dumbbell)",0,"",1,"normal",20,12,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Lateral Raise (Dumbbell)",0,"",2,"normal",20,10,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Triceps Dip",,"",0,"normal",,10,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Chest Dip",,"",0,"normal",,15,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","L-sit Pull Ups",0,"",0,"normal",,10,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","L-sit Pull Ups",0,"",1,"normal",,10,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","L-sit Pull Ups",0,"",2,"failure",,8,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Triceps Dip",0,"",0,"normal",,15,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Triceps Dip",0,"",1,"normal",,15,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Triceps Dip",0,"",2,"normal",,15,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Leg Press Horizontal (Machine)",,"",0,"normal",280,15,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Leg Press Horizontal (Machine)",,"",1,"normal",380,10,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Leg Press Horizontal (Machine)",,"",2,"normal",380,10,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Leg Press Horizontal (Machine)",,"",3,"normal",380,10,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Crunch (Weighted)",,"",0,"normal",30,20,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Crunch (Weighted)",,"",1,"normal",30,20,,,
"Evening workout 🏋️","28 Sep 2023, 18:34","28 Sep 2023, 19:02","","Crunch (Machine)",,"",0,"normal",285,20,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Incline Bench Press (Barbell)",0,"",0,"normal",45,15,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Incline Bench Press (Barbell)",0,"",1,"normal",95,20,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Incline Bench Press (Barbell)",0,"",2,"normal",95,15,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Incline Bench Press (Barbell)",0,"",3,"normal",95,20,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Overhead Press (Barbell)",0,"",0,"normal",45,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Push Press",0,"",0,"normal",95,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Push Press",0,"",1,"normal",95,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Push Press",0,"",2,"normal",95,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Front Squat",0,"",0,"normal",45,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Front Squat",0,"",1,"normal",95,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Front Squat",0,"",2,"normal",95,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Front Squat",0,"",3,"normal",95,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bent Over Row (Barbell)",0,"",0,"normal",45,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bent Over Row (Barbell)",0,"",1,"normal",95,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bent Over Row (Barbell)",0,"",2,"normal",95,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bent Over Row (Barbell)",0,"",3,"normal",95,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Skullcrusher (Barbell)",,"",0,"normal",50,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Skullcrusher (Barbell)",,"",1,"normal",60,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Skullcrusher (Barbell)",,"",2,"normal",60,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Skullcrusher (Barbell)",,"",3,"normal",70,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Seated Triceps Press",,"",0,"normal",50,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Seated Triceps Press",,"",1,"normal",60,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Seated Triceps Press",,"",2,"normal",60,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Seated Triceps Press",,"",3,"normal",70,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bicep Curl (Barbell)",,"",0,"normal",50,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bicep Curl (Barbell)",,"",1,"normal",60,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bicep Curl (Barbell)",,"",2,"normal",60,12,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Bicep Curl (Barbell)",,"",3,"normal",70,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",60,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Program Arms / Full Body","27 Sep 2023, 19:19","27 Sep 2023, 20:19","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",85,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Walking",,"",0,"normal",,,,600,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Lat Pulldown (Machine)",,"",0,"normal",165,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Lat Pulldown (Machine)",,"",1,"normal",185,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Lat Pulldown (Machine)",,"",2,"normal",205,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Lat Pulldown (Machine)",,"",3,"warmup",145,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","T Bar Row",,"",0,"normal",70,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","T Bar Row",,"",2,"normal",80,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Lat Pulldown (Cable)",,"",0,"normal",100,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Lat Pulldown (Cable)",,"",1,"normal",120,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Lat Pulldown (Cable)",,"",2,"normal",128,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Seated Cable Row - Bar Wide Grip",,"",0,"normal",85,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Seated Cable Row - Bar Wide Grip",,"",1,"normal",100,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Seated Cable Row - Bar Wide Grip",,"",2,"normal",120,10,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Bicep Curl (Barbell)",,"",0,"normal",50,21,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Bicep Curl (Barbell)",,"",1,"normal",60,21,,,
"Program Back","24 Sep 2023, 10:09","24 Sep 2023, 11:08","Kaelin attended!","Bicep Curl (Barbell)",,"",2,"normal",60,21,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Chest Dip",,"",0,"normal",,25,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Chest Dip",,"",1,"normal",,20,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Chest Dip",,"",2,"normal",,15,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",115,10,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",165,12,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",165,12,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",165,10,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Incline Bench Press (Smith Machine)",,"",0,"normal",110,10,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Incline Bench Press (Smith Machine)",,"",1,"normal",110,12,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Incline Bench Press (Smith Machine)",,"",2,"normal",110,12,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Incline Bench Press (Smith Machine)",,"",3,"failure",110,16,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Cable Fly Crossovers",,"Go slow, weight is recorded as sum of both stacks",0,"normal",45,12,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Cable Fly Crossovers",,"Go slow, weight is recorded as sum of both stacks",1,"normal",45,12,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Cable Fly Crossovers",,"Go slow, weight is recorded as sum of both stacks",2,"failure",45,24,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Cable Fly Crossovers",,"Go slow, weight is recorded as sum of both stacks",3,"dropset",25,20,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Lateral Raise (Cable)",,"",0,"normal",25,20,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Lateral Raise (Cable)",,"",1,"dropset",15,16,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Lateral Raise (Cable)",,"",2,"dropset",5,15,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Woodchoppers",,"",0,"normal",30,20,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Woodchoppers",,"",1,"normal",20,20,,,
"Afternoon workout 💪","23 Sep 2023, 12:57","23 Sep 2023, 14:00","","Woodchoppers",,"",2,"normal",20,20,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Decline Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Decline Bench Press (Barbell)",,"",1,"normal",135,20,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Decline Bench Press (Barbell)",,"",2,"normal",185,9,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Decline Bench Press (Barbell)",,"",3,"normal",185,7,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Bench Press (Barbell)",,"",0,"normal",115,12,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Bench Press (Barbell)",,"",1,"normal",115,15,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Bench Press (Barbell)",,"",2,"normal",115,15,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Bent Over Row (Barbell)",,"",0,"normal",115,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Bent Over Row (Barbell)",,"",1,"normal",115,12,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Bent Over Row (Barbell)",,"",2,"normal",115,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Push Press",,"",0,"normal",115,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Push Press",,"",1,"normal",115,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Push Press",,"",2,"normal",95,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Front Squat",,"",0,"normal",115,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Front Squat",,"",1,"normal",115,10,,,
"Morning workout ☀️","22 Sep 2023, 08:22","22 Sep 2023, 08:51","","Front Squat",,"",2,"normal",95,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Lat Pulldown (Machine)",,"",0,"normal",165,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Lat Pulldown (Machine)",,"",1,"normal",185,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Lat Pulldown (Machine)",,"",2,"normal",205,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","T Bar Row",,"",0,"normal",70,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","T Bar Row",,"",2,"normal",70,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Lat Pulldown (Cable)",,"",0,"normal",100,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Lat Pulldown (Cable)",,"",1,"normal",140,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Lat Pulldown (Cable)",,"",2,"normal",140,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",85,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",100,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",120,10,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Bicep Curl (Barbell)",,"",0,"normal",40,21,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Bicep Curl (Barbell)",,"",1,"normal",60,21,,,
"Program Back","20 Sep 2023, 18:37","20 Sep 2023, 19:22","","Bicep Curl (Barbell)",,"",2,"normal",60,21,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Seated Overhead Press (Dumbbell)",0,"",0,"normal",25,15,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Seated Overhead Press (Dumbbell)",0,"",1,"normal",40,15,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Seated Overhead Press (Dumbbell)",0,"",2,"normal",55,12,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Seated Overhead Press (Dumbbell)",0,"",3,"normal",55,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Upright Row (Dumbbell)",0,"",0,"normal",25,15,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Upright Row (Dumbbell)",0,"",1,"normal",40,15,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Upright Row (Dumbbell)",0,"",2,"normal",55,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Upright Row (Dumbbell)",0,"",3,"normal",55,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Lateral Raise (Dumbbell)",,"3sec hold at top",0,"normal",20,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Lateral Raise (Dumbbell)",,"3sec hold at top",1,"normal",20,12,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Lateral Raise (Dumbbell)",,"3sec hold at top",2,"normal",20,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Upright Row (Cable)",,"",0,"normal",42.5,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Upright Row (Cable)",,"",1,"normal",57.5,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Upright Row (Cable)",,"",2,"normal",57.5,10,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Marine Barbell Sit-up",,"",0,"normal",30,15,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Handstand Push Up",,"",0,"normal",,3,,,
"Evening workout 🏋️","19 Sep 2023, 18:39","19 Sep 2023, 19:28","Feeling pretty shit after fighting allergies all of last night / today.","Handstand Hold",,"",0,"normal",,,,25,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Incline Bench Press (Barbell)",0,"",0,"normal",45,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Incline Bench Press (Barbell)",0,"",1,"normal",95,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Incline Bench Press (Barbell)",0,"",2,"normal",105,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Incline Bench Press (Barbell)",0,"",3,"normal",115,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Overhead Press (Barbell)",0,"",0,"normal",45,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Push Press",0,"",0,"normal",95,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Push Press",0,"",1,"normal",105,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Push Press",0,"",2,"normal",115,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Front Squat",0,"",0,"normal",95,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Front Squat",0,"",1,"normal",105,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Front Squat",0,"",2,"normal",115,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bent Over Row (Barbell)",0,"",0,"normal",45,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bent Over Row (Barbell)",0,"",1,"normal",95,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bent Over Row (Barbell)",0,"",2,"normal",105,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bent Over Row (Barbell)",0,"",3,"normal",115,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Skullcrusher (Barbell)",,"",0,"normal",40,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Skullcrusher (Barbell)",,"",1,"normal",60,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Skullcrusher (Barbell)",,"",2,"normal",60,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Skullcrusher (Barbell)",,"",3,"normal",70,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Seated Triceps Press",,"",0,"normal",40,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Seated Triceps Press",,"",1,"normal",60,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Seated Triceps Press",,"",2,"normal",60,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Seated Triceps Press",,"",3,"normal",70,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bicep Curl (Barbell)",,"",0,"normal",40,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bicep Curl (Barbell)",,"",1,"normal",60,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bicep Curl (Barbell)",,"",2,"normal",60,10,,,
"Program Full Body","18 Sep 2023, 08:30","18 Sep 2023, 09:10","","Bicep Curl (Barbell)",,"",3,"normal",70,10,,,
"Legs","17 Sep 2023, 12:52","17 Sep 2023, 14:17","","Leg Press (Machine)",,"Sled = 140lbs (not counted)",0,"normal",180,15,,,
"Legs","17 Sep 2023, 12:52","17 Sep 2023, 14:17","","Leg Press (Machine)",,"Sled = 140lbs (not counted)",1,"normal",270,12,,,
"Legs","17 Sep 2023, 12:52","17 Sep 2023, 14:17","","Leg Press (Machine)",,"Sled = 140lbs (not counted)",2,"normal",360,12,,,
"Legs","17 Sep 2023, 12:52","17 Sep 2023, 14:17","","Leg Press (Machine)",,"Sled = 140lbs (not counted)",3,"normal",500,8,,,
"Legs","17 Sep 2023, 12:52","17 Sep 2023, 14:17","","Leg Press (Machine)",,"Sled = 140lbs (not counted)",4,"normal",500,8,,,
